codigo_ibge_6,municipio,uf,codigo_ibge_7,label
421090,Modelo,SC,4210902,Modelo/SC — IBGE 4210902
421100,Mondaí,SC,4211009,Mondaí/SC — IBGE 4211009
421105,Monte Carlo,SC,4211058,Monte Carlo/SC — IBGE 4211058
421110,Monte Castelo,SC,4211108,Monte Castelo/SC — IBGE 4211108
421120,Morro da Fumaça,SC,4211207,Morro da Fumaça/SC — IBGE 4211207
421125,Morro Grande,SC,4211256,Morro Grande/SC — IBGE 4211256
421130,Navegantes,SC,4211306,Navegantes/SC — IBGE 4211306
421140,Nova Erechim,SC,4211405,Nova Erechim/SC — IBGE 4211405
421145,Nova Itaberaba,SC,4211454,Nova Itaberaba/SC — IBGE 4211454
421150,Nova Trento,SC,4211504,Nova Trento/SC — IBGE 4211504
421160,Nova Veneza,SC,4211603,Nova Veneza/SC — IBGE 4211603
421165,Novo Horizonte,SC,4211652,Novo Horizonte/SC — IBGE 4211652
421170,Orleans,SC,4211702,Orleans/SC — IBGE 4211702
421175,Otacílio Costa,SC,4211751,Otacílio Costa/SC — IBGE 4211751
421180,Ouro,SC,4211801,Ouro/SC — IBGE 4211801
421185,Ouro Verde,SC,4211850,Ouro Verde/SC — IBGE 4211850
421187,Paial,SC,4211876,Paial/SC — IBGE 4211876
421189,Painel,SC,4211892,Painel/SC — IBGE 4211892
421190,Palhoça,SC,4211900,Palhoça/SC — IBGE 4211900
421200,Palma Sola,SC,4212007,Palma Sola/SC — IBGE 4212007
421205,Palmeira,SC,4212056,Palmeira/SC — IBGE 4212056
421210,Palmitos,SC,4212106,Palmitos/SC — IBGE 4212106
421220,Papanduva,SC,4212205,Papanduva/SC — IBGE 4212205
421223,Paraíso,SC,4212239,Paraíso/SC — IBGE 4212239
421225,Passo de Torres,SC,4212254,Passo de Torres/SC — IBGE 4212254
421227,Passos Maia,SC,4212270,Passos Maia/SC — IBGE 4212270
421230,Paulo Lopes,SC,4212304,Paulo Lopes/SC — IBGE 4212304
421240,Pedras Grandes,SC,4212403,Pedras Grandes/SC — IBGE 4212403
421250,Penha,SC,4212502,Penha/SC — IBGE 4212502
421260,Peritiba,SC,4212601,Peritiba/SC — IBGE 4212601
421265,Pescaria Brava,SC,4212650,Pescaria Brava/SC — IBGE 4212650
421270,Petrolândia,SC,4212700,Petrolândia/SC — IBGE 4212700
421280,Balneário Piçarras,SC,4212809,Balneário Piçarras/SC — IBGE 4212809
421290,Pinhalzinho,SC,4212908,Pinhalzinho/SC — IBGE 4212908
421300,Pinheiro Preto,SC,4213005,Pinheiro Preto/SC — IBGE 4213005
421310,Piratuba,SC,4213104,Piratuba/SC — IBGE 4213104
421315,Planalto Alegre,SC,4213153,Planalto Alegre/SC — IBGE 4213153
421320,Pomerode,SC,4213203,Pomerode/SC — IBGE 4213203
421330,Ponte Alta,SC,4213302,Ponte Alta/SC — IBGE 4213302
421335,Ponte Alta do Norte,SC,4213351,Ponte Alta do Norte/SC — IBGE 4213351
421340,Ponte Serrada,SC,4213401,Ponte Serrada/SC — IBGE 4213401
421350,Porto Belo,SC,4213500,Porto Belo/SC — IBGE 4213500
421360,Porto União,SC,4213609,Porto União/SC — IBGE 4213609
421370,Pouso Redondo,SC,4213708,Pouso Redondo/SC — IBGE 4213708
421380,Praia Grande,SC,4213807,Praia Grande/SC — IBGE 4213807
421390,Presidente Castello Branco,SC,4213906,Presidente Castello Branco/SC — IBGE 4213906
421400,Presidente Getúlio,SC,4214003,Presidente Getúlio/SC — IBGE 4214003
421410,Presidente Nereu,SC,4214102,Presidente Nereu/SC — IBGE 4214102
421415,Princesa,SC,4214151,Princesa/SC — IBGE 4214151
421420,Quilombo,SC,4214201,Quilombo/SC — IBGE 4214201
421430,Rancho Queimado,SC,4214300,Rancho Queimado/SC — IBGE 4214300
421440,Rio das Antas,SC,4214409,Rio das Antas/SC — IBGE 4214409
421450,Rio do Campo,SC,4214508,Rio do Campo/SC — IBGE 4214508
421460,Rio do Oeste,SC,4214607,Rio do Oeste/SC — IBGE 4214607
421470,Rio dos Cedros,SC,4214706,Rio dos Cedros/SC — IBGE 4214706
421480,Rio do Sul,SC,4214805,Rio do Sul/SC — IBGE 4214805
421490,Rio Fortuna,SC,4214904,Rio Fortuna/SC — IBGE 4214904
421500,Rio Negrinho,SC,4215000,Rio Negrinho/SC — IBGE 4215000
421505,Rio Rufino,SC,4215059,Rio Rufino/SC — IBGE 4215059
421507,Riqueza,SC,4215075,Riqueza/SC — IBGE 4215075
421510,Rodeio,SC,4215109,Rodeio/SC — IBGE 4215109
421520,Romelândia,SC,4215208,Romelândia/SC — IBGE 4215208
421530,Salete,SC,4215307,Salete/SC — IBGE 4215307
421535,Saltinho,SC,4215356,Saltinho/SC — IBGE 4215356
421540,Salto Veloso,SC,4215406,Salto Veloso/SC — IBGE 4215406
421545,Sangão,SC,4215455,Sangão/SC — IBGE 4215455
421550,Santa Cecília,SC,4215505,Santa Cecília/SC — IBGE 4215505
421555,Santa Helena,SC,4215554,Santa Helena/SC — IBGE 4215554
421560,Santa Rosa de Lima,SC,4215604,Santa Rosa de Lima/SC — IBGE 4215604
421565,Santa Rosa do Sul,SC,4215653,Santa Rosa do Sul/SC — IBGE 4215653
421567,Santa Terezinha,SC,4215679,Santa Terezinha/SC — IBGE 4215679
421568,Santa Terezinha do Progresso,SC,4215687,Santa Terezinha do Progresso/SC — IBGE 4215687
421569,Santiago do Sul,SC,4215695,Santiago do Sul/SC — IBGE 4215695
421570,Santo Amaro da Imperatriz,SC,4215703,Santo Amaro da Imperatriz/SC — IBGE 4215703
421575,São Bernardino,SC,4215752,São Bernardino/SC — IBGE 4215752
421580,São Bento do Sul,SC,4215802,São Bento do Sul/SC — IBGE 4215802
421590,São Bonifácio,SC,4215901,São Bonifácio/SC — IBGE 4215901
421600,São Carlos,SC,4216008,São Carlos/SC — IBGE 4216008
421605,São Cristóvão do Sul,SC,4216057,São Cristóvão do Sul/SC — IBGE 4216057
421610,São Domingos,SC,4216107,São Domingos/SC — IBGE 4216107
421620,São Francisco do Sul,SC,4216206,São Francisco do Sul/SC — IBGE 4216206
421625,São João do Oeste,SC,4216255,São João do Oeste/SC — IBGE 4216255
421630,São João Batista,SC,4216305,São João Batista/SC — IBGE 4216305
421635,São João do Itaperiú,SC,4216354,São João do Itaperiú/SC — IBGE 4216354
421640,São João do Sul,SC,4216404,São João do Sul/SC — IBGE 4216404
421650,São Joaquim,SC,4216503,São Joaquim/SC — IBGE 4216503
421660,São José,SC,4216602,São José/SC — IBGE 4216602
421670,São José do Cedro,SC,4216701,São José do Cedro/SC — IBGE 4216701
421680,São José do Cerrito,SC,4216800,São José do Cerrito/SC — IBGE 4216800
421690,São Lourenço do Oeste,SC,4216909,São Lourenço do Oeste/SC — IBGE 4216909
421700,São Ludgero,SC,4217006,São Ludgero/SC — IBGE 4217006
421710,São Martinho,SC,4217105,São Martinho/SC — IBGE 4217105
421715,São Miguel da Boa Vista,SC,4217154,São Miguel da Boa Vista/SC — IBGE 4217154
421720,São Miguel do Oeste,SC,4217204,São Miguel do Oeste/SC — IBGE 4217204
421725,São Pedro de Alcântara,SC,4217253,São Pedro de Alcântara/SC — IBGE 4217253
421730,Saudades,SC,4217303,Saudades/SC — IBGE 4217303
421740,Schroeder,SC,4217402,Schroeder/SC — IBGE 4217402
421750,Seara,SC,4217501,Seara/SC — IBGE 4217501
421755,Serra Alta,SC,4217550,Serra Alta/SC — IBGE 4217550
421760,Siderópolis,SC,4217600,Siderópolis/SC — IBGE 4217600
421770,Sombrio,SC,4217709,Sombrio/SC — IBGE 4217709
421775,Sul Brasil,SC,4217758,Sul Brasil/SC — IBGE 4217758
421780,Taió,SC,4217808,Taió/SC — IBGE 4217808
421790,Tangará,SC,4217907,Tangará/SC — IBGE 4217907
421795,Tigrinhos,SC,4217956,Tigrinhos/SC — IBGE 4217956
421800,Tijucas,SC,4218004,Tijucas/SC — IBGE 4218004
421810,Timbé do Sul,SC,4218103,Timbé do Sul/SC — IBGE 4218103
421820,Timbó,SC,4218202,Timbó/SC — IBGE 4218202
421825,Timbó Grande,SC,4218251,Timbó Grande/SC — IBGE 4218251
421830,Três Barras,SC,4218301,Três Barras/SC — IBGE 4218301
421835,Treviso,SC,4218350,Treviso/SC — IBGE 4218350
421840,Treze de Maio,SC,4218400,Treze de Maio/SC — IBGE 4218400
421850,Treze Tílias,SC,4218509,Treze Tílias/SC — IBGE 4218509
421860,Trombudo Central,SC,4218608,Trombudo Central/SC — IBGE 4218608
421870,Tubarão,SC,4218707,Tubarão/SC — IBGE 4218707
421875,Tunápolis,SC,4218756,Tunápolis/SC — IBGE 4218756
421880,Turvo,SC,4218806,Turvo/SC — IBGE 4218806
421885,União do Oeste,SC,4218855,União do Oeste/SC — IBGE 4218855
421890,Urubici,SC,4218905,Urubici/SC — IBGE 4218905
421895,Urupema,SC,4218954,Urupema/SC — IBGE 4218954
421900,Urussanga,SC,4219002,Urussanga/SC — IBGE 4219002
421910,Vargeão,SC,4219101,Vargeão/SC — IBGE 4219101
421915,Vargem,SC,4219150,Vargem/SC — IBGE 4219150
421917,Vargem Bonita,SC,4219176,Vargem Bonita/SC — IBGE 4219176
421920,Vidal Ramos,SC,4219200,Vidal Ramos/SC — IBGE 4219200
421930,Videira,SC,4219309,Videira/SC — IBGE 4219309
421935,Vitor Meireles,SC,4219358,Vitor Meireles/SC — IBGE 4219358
421940,Witmarsum,SC,4219408,Witmarsum/SC — IBGE 4219408
421950,Xanxerê,SC,4219507,Xanxerê/SC — IBGE 4219507
421960,Xavantina,SC,4219606,Xavantina/SC — IBGE 4219606
421970,Xaxim,SC,4219705,Xaxim/SC — IBGE 4219705
421985,Zortéa,SC,4219853,Zortéa/SC — IBGE 4219853
422000,Balneário Rincão,SC,4220000,Balneário Rincão/SC — IBGE 4220000
430003,Aceguá,RS,4300034,Aceguá/RS — IBGE 4300034
430005,Água Santa,RS,4300059,Água Santa/RS — IBGE 4300059
430010,Agudo,RS,4300109,Agudo/RS — IBGE 4300109
430020,Ajuricaba,RS,4300208,Ajuricaba/RS — IBGE 4300208
430030,Alecrim,RS,4300307,Alecrim/RS — IBGE 4300307
430040,Alegrete,RS,4300406,Alegrete/RS — IBGE 4300406
430045,Alegria,RS,4300455,Alegria/RS — IBGE 4300455
430047,Almirante Tamandaré do Sul,RS,4300471,Almirante Tamandaré do Sul/RS — IBGE 4300471
430050,Alpestre,RS,4300505,Alpestre/RS — IBGE 4300505
430055,Alto Alegre,RS,4300554,Alto Alegre/RS — IBGE 4300554
430057,Alto Feliz,RS,4300570,Alto Feliz/RS — IBGE 4300570
430060,Alvorada,RS,4300604,Alvorada/RS — IBGE 4300604
430063,Amaral Ferrador,RS,4300638,Amaral Ferrador/RS — IBGE 4300638
430064,Ametista do Sul,RS,4300646,Ametista do Sul/RS — IBGE 4300646
430066,André da Rocha,RS,4300661,André da Rocha/RS — IBGE 4300661
430070,Anta Gorda,RS,4300703,Anta Gorda/RS — IBGE 4300703
430080,Antônio Prado,RS,4300802,Antônio Prado/RS — IBGE 4300802
430085,Arambaré,RS,4300851,Arambaré/RS — IBGE 4300851
430087,Araricá,RS,4300877,Araricá/RS — IBGE 4300877
430090,Aratiba,RS,4300901,Aratiba/RS — IBGE 4300901
430100,Arroio do Meio,RS,4301008,Arroio do Meio/RS — IBGE 4301008
430105,Arroio do Sal,RS,4301057,Arroio do Sal/RS — IBGE 4301057
430107,Arroio do Padre,RS,4301073,Arroio do Padre/RS — IBGE 4301073
430110,Arroio dos Ratos,RS,4301107,Arroio dos Ratos/RS — IBGE 4301107
430120,Arroio do Tigre,RS,4301206,Arroio do Tigre/RS — IBGE 4301206
430130,Arroio Grande,RS,4301305,Arroio Grande/RS — IBGE 4301305
430140,Arvorezinha,RS,4301404,Arvorezinha/RS — IBGE 4301404
430150,Augusto Pestana,RS,4301503,Augusto Pestana/RS — IBGE 4301503
430155,Áurea,RS,4301552,Áurea/RS — IBGE 4301552
430160,Bagé,RS,4301602,Bagé/RS — IBGE 4301602
430163,Balneário Pinhal,RS,4301636,Balneário Pinhal/RS — IBGE 4301636
430165,Barão,RS,4301651,Barão/RS — IBGE 4301651
430170,Barão de Cotegipe,RS,4301701,Barão de Cotegipe/RS — IBGE 4301701
430175,Barão do Triunfo,RS,4301750,Barão do Triunfo/RS — IBGE 4301750
430180,Barracão,RS,4301800,Barracão/RS — IBGE 4301800
430185,Barra do Guarita,RS,4301859,Barra do Guarita/RS — IBGE 4301859
430187,Barra do Quaraí,RS,4301875,Barra do Quaraí/RS — IBGE 4301875
430190,Barra do Ribeiro,RS,4301909,Barra do Ribeiro/RS — IBGE 4301909
430192,Barra do Rio Azul,RS,4301925,Barra do Rio Azul/RS — IBGE 4301925
430195,Barra Funda,RS,4301958,Barra Funda/RS — IBGE 4301958
430200,Barros Cassal,RS,4302006,Barros Cassal/RS — IBGE 4302006
430205,Benjamin Constant do Sul,RS,4302055,Benjamin Constant do Sul/RS — IBGE 4302055
430210,Bento Gonçalves,RS,4302105,Bento Gonçalves/RS — IBGE 4302105
430215,Boa Vista das Missões,RS,4302154,Boa Vista das Missões/RS — IBGE 4302154
430220,Boa Vista do Buricá,RS,4302204,Boa Vista do Buricá/RS — IBGE 4302204
430222,Boa Vista do Cadeado,RS,4302220,Boa Vista do Cadeado/RS — IBGE 4302220
430223,Boa Vista do Incra,RS,4302238,Boa Vista do Incra/RS — IBGE 4302238
430225,Boa Vista do Sul,RS,4302253,Boa Vista do Sul/RS — IBGE 4302253
430230,Bom Jesus,RS,4302303,Bom Jesus/RS — IBGE 4302303
430235,Bom Princípio,RS,4302352,Bom Princípio/RS — IBGE 4302352
430237,Bom Progresso,RS,4302378,Bom Progresso/RS — IBGE 4302378
430240,Bom Retiro do Sul,RS,4302402,Bom Retiro do Sul/RS — IBGE 4302402
430245,Boqueirão do Leão,RS,4302451,Boqueirão do Leão/RS — IBGE 4302451
430250,Bossoroca,RS,4302501,Bossoroca/RS — IBGE 4302501
430258,Bozano,RS,4302584,Bozano/RS — IBGE 4302584
430260,Braga,RS,4302600,Braga/RS — IBGE 4302600
430265,Brochier,RS,4302659,Brochier/RS — IBGE 4302659
430270,Butiá,RS,4302709,Butiá/RS — IBGE 4302709
430280,Caçapava do Sul,RS,4302808,Caçapava do Sul/RS — IBGE 4302808
430290,Cacequi,RS,4302907,Cacequi/RS — IBGE 4302907
430300,Cachoeira do Sul,RS,4303004,Cachoeira do Sul/RS — IBGE 4303004
430310,Cachoeirinha,RS,4303103,Cachoeirinha/RS — IBGE 4303103
430320,Cacique Doble,RS,4303202,Cacique Doble/RS — IBGE 4303202
430330,Caibaté,RS,4303301,Caibaté/RS — IBGE 4303301
430340,Caiçara,RS,4303400,Caiçara/RS — IBGE 4303400
430350,Camaquã,RS,4303509,Camaquã/RS — IBGE 4303509
430355,Camargo,RS,4303558,Camargo/RS — IBGE 4303558
430360,Cambará do Sul,RS,4303608,Cambará do Sul/RS — IBGE 4303608
430367,Campestre da Serra,RS,4303673,Campestre da Serra/RS — IBGE 4303673
430370,Campina das Missões,RS,4303707,Campina das Missões/RS — IBGE 4303707
430380,Campinas do Sul,RS,4303806,Campinas do Sul/RS — IBGE 4303806
430390,Campo Bom,RS,4303905,Campo Bom/RS — IBGE 4303905
430400,Campo Novo,RS,4304002,Campo Novo/RS — IBGE 4304002
430410,Campos Borges,RS,4304101,Campos Borges/RS — IBGE 4304101
430420,Candelária,RS,4304200,Candelária/RS — IBGE 4304200
430430,Cândido Godói,RS,4304309,Cândido Godói/RS — IBGE 4304309
430435,Candiota,RS,4304358,Candiota/RS — IBGE 4304358
430440,Canela,RS,4304408,Canela/RS — IBGE 4304408
430450,Canguçu,RS,4304507,Canguçu/RS — IBGE 4304507
430460,Canoas,RS,4304606,Canoas/RS — IBGE 4304606
430461,Canudos do Vale,RS,4304614,Canudos do Vale/RS — IBGE 4304614
430462,Capão Bonito do Sul,RS,4304622,Capão Bonito do Sul/RS — IBGE 4304622
430463,Capão da Canoa,RS,4304630,Capão da Canoa/RS — IBGE 4304630
430465,Capão do Cipó,RS,4304655,Capão do Cipó/RS — IBGE 4304655
430466,Capão do Leão,RS,4304663,Capão do Leão/RS — IBGE 4304663
430467,Capivari do Sul,RS,4304671,Capivari do Sul/RS — IBGE 4304671
430468,Capela de Santana,RS,4304689,Capela de Santana/RS — IBGE 4304689
430469,Capitão,RS,4304697,Capitão/RS — IBGE 4304697
430470,Carazinho,RS,4304705,Carazinho/RS — IBGE 4304705
430471,Caraá,RS,4304713,Caraá/RS — IBGE 4304713
430480,Carlos Barbosa,RS,4304804,Carlos Barbosa/RS — IBGE 4304804
430485,Carlos Gomes,RS,4304853,Carlos Gomes/RS — IBGE 4304853
430490,Casca,RS,4304903,Casca/RS — IBGE 4304903
430495,Caseiros,RS,4304952,Caseiros/RS — IBGE 4304952
430500,Catuípe,RS,4305009,Catuípe/RS — IBGE 4305009
430510,Caxias do Sul,RS,4305108,Caxias do Sul/RS — IBGE 4305108
430511,Centenário,RS,4305116,Centenário/RS — IBGE 4305116
430512,Cerrito,RS,4305124,Cerrito/RS — IBGE 4305124
430513,Cerro Branco,RS,4305132,Cerro Branco/RS — IBGE 4305132
430515,Cerro Grande,RS,4305157,Cerro Grande/RS — IBGE 4305157
430517,Cerro Grande do Sul,RS,4305173,Cerro Grande do Sul/RS — IBGE 4305173
430520,Cerro Largo,RS,4305207,Cerro Largo/RS — IBGE 4305207
430530,Chapada,RS,4305306,Chapada/RS — IBGE 4305306
430535,Charqueadas,RS,4305355,Charqueadas/RS — IBGE 4305355
430537,Charrua,RS,4305371,Charrua/RS — IBGE 4305371
430540,Chiapetta,RS,4305405,Chiapetta/RS — IBGE 4305405
430543,Chuí,RS,4305439,Chuí/RS — IBGE 4305439
430544,Chuvisca,RS,4305447,Chuvisca/RS — IBGE 4305447
430545,Cidreira,RS,4305454,Cidreira/RS — IBGE 4305454
430550,Ciríaco,RS,4305504,Ciríaco/RS — IBGE 4305504
430558,Colinas,RS,4305587,Colinas/RS — IBGE 4305587
430560,Colorado,RS,4305603,Colorado/RS — IBGE 4305603
430570,Condor,RS,4305702,Condor/RS — IBGE 4305702
430580,Constantina,RS,4305801,Constantina/RS — IBGE 4305801
430583,Coqueiro Baixo,RS,4305835,Coqueiro Baixo/RS — IBGE 4305835
430585,Coqueiros do Sul,RS,4305850,Coqueiros do Sul/RS — IBGE 4305850
430587,Coronel Barros,RS,4305871,Coronel Barros/RS — IBGE 4305871
430590,Coronel Bicaco,RS,4305900,Coronel Bicaco/RS — IBGE 4305900
430593,Coronel Pilar,RS,4305934,Coronel Pilar/RS — IBGE 4305934
430595,Cotiporã,RS,4305959,Cotiporã/RS — IBGE 4305959
430597,Coxilha,RS,4305975,Coxilha/RS — IBGE 4305975
430600,Crissiumal,RS,4306007,Crissiumal/RS — IBGE 4306007
430605,Cristal,RS,4306056,Cristal/RS — IBGE 4306056
430607,Cristal do Sul,RS,4306072,Cristal do Sul/RS — IBGE 4306072
430610,Cruz Alta,RS,4306106,Cruz Alta/RS — IBGE 4306106
430613,Cruzaltense,RS,4306130,Cruzaltense/RS — IBGE 4306130
430620,Cruzeiro do Sul,RS,4306205,Cruzeiro do Sul/RS — IBGE 4306205
430630,David Canabarro,RS,4306304,David Canabarro/RS — IBGE 4306304
430632,Derrubadas,RS,4306320,Derrubadas/RS — IBGE 4306320
430635,Dezesseis de Novembro,RS,4306353,Dezesseis de Novembro/RS — IBGE 4306353
430637,Dilermando de Aguiar,RS,4306379,Dilermando de Aguiar/RS — IBGE 4306379
430640,Dois Irmãos,RS,4306403,Dois Irmãos/RS — IBGE 4306403
430642,Dois Irmãos das Missões,RS,4306429,Dois Irmãos das Missões/RS — IBGE 4306429
430645,Dois Lajeados,RS,4306452,Dois Lajeados/RS — IBGE 4306452
430650,Dom Feliciano,RS,4306502,Dom Feliciano/RS — IBGE 4306502
430655,Dom Pedro de Alcântara,RS,4306551,Dom Pedro de Alcântara/RS — IBGE 4306551
430660,Dom Pedrito,RS,4306601,Dom Pedrito/RS — IBGE 4306601
430670,Dona Francisca,RS,4306700,Dona Francisca/RS — IBGE 4306700
430673,Doutor Maurício Cardoso,RS,4306734,Doutor Maurício Cardoso/RS — IBGE 4306734
430675,Doutor Ricardo,RS,4306759,Doutor Ricardo/RS — IBGE 4306759
430676,Eldorado do Sul,RS,4306767,Eldorado do Sul/RS — IBGE 4306767
430680,Encantado,RS,4306809,Encantado/RS — IBGE 4306809
430690,Encruzilhada do Sul,RS,4306908,Encruzilhada do Sul/RS — IBGE 4306908
430692,Engenho Velho,RS,4306924,Engenho Velho/RS — IBGE 4306924
430693,Entre-Ijuís,RS,4306932,Entre-Ijuís/RS — IBGE 4306932
430695,Entre Rios do Sul,RS,4306957,Entre Rios do Sul/RS — IBGE 4306957
430697,Erebango,RS,4306973,Erebango/RS — IBGE 4306973
430700,Erechim,RS,4307005,Erechim/RS — IBGE 4307005
430705,Ernestina,RS,4307054,Ernestina/RS — IBGE 4307054
430710,Herval,RS,4307104,Herval/RS — IBGE 4307104
430720,Erval Grande,RS,4307203,Erval Grande/RS — IBGE 4307203
430730,Erval Seco,RS,4307302,Erval Seco/RS — IBGE 4307302
430740,Esmeralda,RS,4307401,Esmeralda/RS — IBGE 4307401
430745,Esperança do Sul,RS,4307450,Esperança do Sul/RS — IBGE 4307450
430750,Espumoso,RS,4307500,Espumoso/RS — IBGE 4307500
430755,Estação,RS,4307559,Estação/RS — IBGE 4307559
430760,Estância Velha,RS,4307609,Estância Velha/RS — IBGE 4307609
430770,Esteio,RS,4307708,Esteio/RS — IBGE 4307708
430780,Estrela,RS,4307807,Estrela/RS — IBGE 4307807
430781,Estrela Velha,RS,4307815,Estrela Velha/RS — IBGE 4307815
430783,Eugênio de Castro,RS,4307831,Eugênio de Castro/RS — IBGE 4307831
430786,Fagundes Varela,RS,4307864,Fagundes Varela/RS — IBGE 4307864
430790,Farroupilha,RS,4307906,Farroupilha/RS — IBGE 4307906
430800,Faxinal do Soturno,RS,4308003,Faxinal do Soturno/RS — IBGE 4308003
430805,Faxinalzinho,RS,4308052,Faxinalzinho/RS — IBGE 4308052
430807,Fazenda Vilanova,RS,4308078,Fazenda Vilanova/RS — IBGE 4308078
430810,Feliz,RS,4308102,Feliz/RS — IBGE 4308102
430820,Flores da Cunha,RS,4308201,Flores da Cunha/RS — IBGE 4308201
430825,Floriano Peixoto,RS,4308250,Floriano Peixoto/RS — IBGE 4308250
430830,Fontoura Xavier,RS,4308300,Fontoura Xavier/RS — IBGE 4308300
430840,Formigueiro,RS,4308409,Formigueiro/RS — IBGE 4308409
430843,Forquetinha,RS,4308433,Forquetinha/RS — IBGE 4308433
430845,Fortaleza dos Valos,RS,4308458,Fortaleza dos Valos/RS — IBGE 4308458
430850,Frederico Westphalen,RS,4308508,Frederico Westphalen/RS — IBGE 4308508
430860,Garibaldi,RS,4308607,Garibaldi/RS — IBGE 4308607
430865,Garruchos,RS,4308656,Garruchos/RS — IBGE 4308656
430870,Gaurama,RS,4308706,Gaurama/RS — IBGE 4308706
430880,General Câmara,RS,4308805,General Câmara/RS — IBGE 4308805
430885,Gentil,RS,4308854,Gentil/RS — IBGE 4308854
430890,Getúlio Vargas,RS,4308904,Getúlio Vargas/RS — IBGE 4308904
430900,Giruá,RS,4309001,Giruá/RS — IBGE 4309001
430905,Glorinha,RS,4309050,Glorinha/RS — IBGE 4309050
430910,Gramado,RS,4309100,Gramado/RS — IBGE 4309100
430912,Gramado dos Loureiros,RS,4309126,Gramado dos Loureiros/RS — IBGE 4309126
430915,Gramado Xavier,RS,4309159,Gramado Xavier/RS — IBGE 4309159
430920,Gravataí,RS,4309209,Gravataí/RS — IBGE 4309209
430925,Guabiju,RS,4309258,Guabiju/RS — IBGE 4309258
430930,Guaíba,RS,4309308,Guaíba/RS — IBGE 4309308
430940,Guaporé,RS,4309407,Guaporé/RS — IBGE 4309407
